"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z050","2020-02-17 09:00:00","830.000","145.000","0.500","8.400","0.980","932.600","","0.500","-99.000","-99.000","-99.000","9.400","","8.200",""
"C0I490","2020-02-17 09:00:00","1601.000","234.000","4.100","9.500","0.990","846.400","","4.500","-99.000","-99.000","-99.000","11.000","","9.000",""
"C0I090","2020-02-17 09:00:00","910.000","253.000","0.900","13.200","1.000","919.200","","2.500","-99.000","-99.000","-99.000","13.200","","8.400",""
"C0X240","2020-02-17 09:00:00","394.000","0.000","0.000","9.000","0.920","978.100","","0.000","-99.000","-99.000","-99.000","10.800","","8.600",""
"C0S990","2020-02-17 09:00:00","409.000","13.000","4.000","12.400","0.980","978.200","","2.000","-99.000","-99.000","-99.000","13.300","","12.300",""
"C0E850","2020-02-17 09:00:00","104.000","39.000","1.600","10.300","0.670","1014.400","","0.500","-99.000","-99.000","-99.000","10.300","","8.800",""
"C0T9B0","2020-02-17 09:00:00","558.000","209.000","1.200","8.400","1.000","962.300","","7.000","-99.000","-99.000","-99.000","9.100","","8.000",""
"C0G650","2020-02-17 09:00:00","34.000","2.000","1.900","13.600","0.620","1020.400","","0.000","-99.000","-99.000","-99.000","13.600","","11.400",""
"C0K580","2020-02-17 09:00:00","26.000","3.000","3.500","12.500","0.680","1023.100","","0.000","-99.000","-99.000","-99.000","12.600","","10.700",""
"C0X050","2020-02-17 09:00:00","25.000","357.000","3.900","12.000","0.740","1020.400","","0.000","-99.000","-99.000","-99.000","12.600","","11.100",""
"CM0100","2020-02-17 09:00:00","25.000","72.000","4.000","11.500","0.570","1025.700","","0.000","11.600","85.000","","11.500","","10.800",""
"C0AC70","2020-02-17 09:00:00","71.000","24.000","0.900","11.600","0.600","1020.200","","0.000","-99.000","-99.000","-99.000","12.000","","10.900",""
"CM0130","2020-02-17 09:00:00","11.000","357.000","7.300","13.200","0.620","1023.900","","0.000","-99.000","-99.000","-99.000","14.700","","13.000",""
"C0W110","2020-02-17 09:00:00","16.000","-99.000","-99.000","8.900","0.510","1028.000","","0.000","-99.000","-99.000","-99.000","9.300","","8.500",""
"C0R670","2020-02-17 09:00:00","26.000","66.000","2.600","17.300","0.700","1022.300","","0.000","-99.000","-99.000","-99.000","18.300","","17.300",""
"C0X120","2020-02-17 09:00:00","28.000","359.000","3.500","12.200","0.730","1022.600","","0.000","-99.000","-99.000","-99.000","12.900","","11.200",""
"C0C700","2020-02-17 09:00:00","151.000","53.000","3.400","9.900","0.630","1011.100","","0.000","10.300","33.000","","9.900","","9.200",""
"CM0190","2020-02-17 09:00:00","280.000","20.000","3.600","9.200","0.700","993.800","","0.000","-99.000","-99.000","-99.000","9.200","","7.500",""
"C0W130","2020-02-17 09:00:00","18.000","17.000","8.500","14.400","0.640","1023.000","","0.000","19.200","7.000","","15.100","","13.700",""
"C0F9R0","2020-02-17 09:00:00","20.000","47.000","6.400","11.500","0.660","1023.800","","0.000","12.900","45.000","","11.500","","10.600",""
"C0V660","2020-02-17 09:00:00","25.000","27.000","1.700","11.200","0.940","1022.800","","5.000","-99.000","-99.000","-99.000","13.700","","10.800",""
"C0G780","2020-02-17 09:00:00","27.000","20.000","3.900","12.500","0.590","1021.200","","0.000","10.000","1.000","","12.500","","11.100",""
"C0C590","2020-02-17 09:00:00","72.000","0.000","0.000","10.500","0.630","1019.600","","0.000","-99.000","-99.000","-99.000","10.700","","9.600",""
"C0M790","2020-02-17 09:00:00","15.000","18.000","3.300","11.900","0.630","1021.800","","0.000","-99.000","-99.000","-99.000","11.900","","10.900",""
"C0R130","2020-02-17 09:00:00","1040.000","0.000","0.200","11.200","0.970","903.800","","8.500","-99.000","-99.000","-99.000","15.100","","10.600",""
"C0AH30","2020-02-17 09:00:00","755.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X170","2020-02-17 09:00:00","50.000","40.000","2.000","12.000","0.810","1018.000","","2.000","-99.000","-99.000","-99.000","13.400","","10.800",""
"C0K291","2020-02-17 09:00:00","8.000","9.000","7.400","12.500","0.640","1024.200","","0.000","-99.000","-99.000","-99.000","13.100","","12.000",""
"C0D480","2020-02-17 09:00:00","223.000","36.000","0.600","9.700","0.800","1000.200","","0.000","6.000","351.000","","9.800","","7.800",""
"C0F0C0","2020-02-17 09:00:00","983.000","179.000","0.400","11.300","0.990","910.500","","0.500","-99.000","-99.000","-99.000","12.100","","8.000",""
"C0U860","2020-02-17 09:00:00","5.000","37.000","2.800","13.100","0.600","1028.700","","0.000","-99.000","-99.000","-99.000","13.100","","11.800",""
"C0UA50","2020-02-17 09:00:00","808.000","310.000","4.400","4.400","1.000","933.300","","0.500","10.300","285.000","","4.500","","3.800",""
"C0X320","2020-02-17 09:00:00","30.000","16.000","3.700","12.300","0.690","1020.100","","0.000","-99.000","-99.000","-99.000","12.600","","10.900",""
"C0T960","2020-02-17 09:00:00","120.000","358.000","0.700","12.100","1.000","1013.200","","1.000","-99.000","-99.000","-99.000","12.500","","11.600",""
"C0SA80","2020-02-17 09:00:00","136.000","0.000","0.100","14.300","0.980","1010.000","","5.500","-99.000","-99.000","-99.000","15.400","","14.200",""
"C0E780","2020-02-17 09:00:00","160.000","331.000","1.400","10.500","0.680","1007.400","","0.000","-99.000","-99.000","-99.000","10.500","","8.800",""
"C0F9Q0","2020-02-17 09:00:00","149.000","5.000","6.800","11.100","0.660","1006.700","","0.000","-99.000","-99.000","-99.000","11.100","","9.700",""
"C0F9X0","2020-02-17 09:00:00","166.000","37.000","6.400","10.400","0.690","1004.900","","0.000","-99.000","-99.000","-99.000","10.400","","9.100",""
"C0F0D0","2020-02-17 09:00:00","3171.000","165.000","2.100","1.700","1.000","698.000","","3.500","-99.000","-99.000","-99.000","3.600","","1.600",""
"C0S730","2020-02-17 09:00:00","110.000","53.000","12.600","14.700","0.900","1012.600","","0.500","18.800","44.000","","16.000","","14.400",""
"C0T790","2020-02-17 09:00:00","2830.000","282.000","1.500","4.400","1.000","727.700","","8.500","9.700","257.000","","6.100","","4.400",""
"C0M830","2020-02-17 09:00:00","540.000","210.000","0.400","14.100","0.980","961.600","","3.500","-99.000","-99.000","-99.000","16.500","","13.300",""
"C0V750","2020-02-17 09:00:00","50.000","19.000","1.400","12.500","0.780","1019.900","","4.000","-99.000","-99.000","-99.000","14.100","","11.100",""
"C0K530","2020-02-17 09:00:00","12.000","33.000","6.300","12.700","0.630","1023.700","","0.000","16.300","22.000","","12.900","","12.000",""
"C0M780","2020-02-17 09:00:00","30.000","41.000","2.000","12.100","0.640","1021.500","","0.000","9.100","40.000","","12.100","","11.100",""
"C0V360","2020-02-17 09:00:00","94.000","356.000","0.700","10.800","0.970","1013.000","","5.500","-99.000","-99.000","-99.000","13.300","","10.300",""
"C0K510","2020-02-17 09:00:00","10.000","10.000","4.500","11.900","0.620","1022.900","","0.000","10.500","5.000","","12.400","","11.500",""
"C0D650","2020-02-17 09:00:00","97.000","44.000","6.300","10.200","0.640","1017.000","","0.000","14.200","52.000","","10.300","","9.700",""
"C0V630","2020-02-17 09:00:00","19.000","9.000","2.200","12.300","0.690","1024.500","","1.000","-99.000","-99.000","-99.000","13.400","","11.000",""
"C0U910","2020-02-17 09:00:00","17.000","291.000","3.100","12.500","0.630","1026.900","","0.000","-99.000","-99.000","-99.000","12.500","","11.700",""
"C0U600","2020-02-17 09:00:00","10.000","39.000","1.100","12.600","0.570","1027.100","","0.000","-99.000","-99.000","-99.000","12.600","","11.100",""
"C0G820","2020-02-17 09:00:00","29.000","2.000","1.200","13.100","0.670","1021.700","","0.000","7.500","22.000","","13.100","","10.800",""
"C0R590","2020-02-17 09:00:00","72.000","308.000","1.500","12.200","0.990","1015.600","","1.500","-99.000","-99.000","-99.000","15.100","","11.600",""
"C0A9E0","2020-02-17 09:00:00","26.000","33.000","1.600","11.800","0.570","1026.800","","0.000","-99.000","-99.000","-99.000","11.900","","10.900",""
"C0V310","2020-02-17 09:00:00","46.000","332.000","0.700","12.900","0.920","1017.900","","3.500","-99.000","-99.000","-99.000","16.000","","12.400",""
"C0G620","2020-02-17 09:00:00","110.000","2.000","3.000","12.400","0.700","1010.900","","0.000","-99.000","-99.000","-99.000","12.500","","9.500",""
"C0AD50","2020-02-17 09:00:00","84.000","20.000","3.000","10.700","0.740","1019.200","","0.000","-99.000","-99.000","-99.000","10.700","","9.600",""
"C0A9A0","2020-02-17 09:00:00","24.000","39.000","5.000","11.500","0.580","1026.100","","0.000","11.000","62.000","","11.600","","10.700",""
"C0O830","2020-02-17 09:00:00","127.000","215.000","0.700","10.400","0.990","1009.800","","9.000","-99.000","-99.000","-99.000","13.000","","10.100",""
"C0S760","2020-02-17 09:00:00","1621.000","156.000","0.400","6.100","1.000","845.000","","2.000","-99.000","-99.000","-99.000","6.300","","4.600",""
"C0X160","2020-02-17 09:00:00","26.000","355.000","2.300","12.600","0.730","1021.800","","1.000","-99.000","-99.000","-99.000","13.600","","11.300",""
"C0C490","2020-02-17 09:00:00","157.000","41.000","1.900","10.600","0.640","1009.800","","0.000","-99.000","-99.000","-99.000","10.600","","9.500",""
"C0F970","2020-02-17 09:00:00","145.000","347.000","2.700","11.800","0.660","1006.300","","0.000","-99.000","-99.000","-99.000","11.800","","10.100",""
"C0R440","2020-02-17 09:00:00","1654.000","34.000","0.900","7.000","1.000","839.600","","4.000","-99.000","-99.000","-99.000","10.000","","5.700",""
"C0M690","2020-02-17 09:00:00","33.000","23.000","2.800","11.800","0.670","1019.700","","0.000","-99.000","-99.000","-99.000","12.300","","11.000",""
"C0V690","2020-02-17 09:00:00","30.000","48.000","2.500","11.900","0.910","1021.800","","1.000","-99.000","-99.000","-99.000","15.100","","11.700",""
"C0Z210","2020-02-17 09:00:00","126.000","359.000","1.600","11.900","0.990","1014.100","","0.000","-99.000","-99.000","-99.000","12.300","","11.500",""
"C0U770","2020-02-17 09:00:00","5.000","340.000","5.500","13.000","0.520","1027.400","","0.000","11.900","351.000","","13.200","","12.100",""
"C0Z080","2020-02-17 09:00:00","298.000","360.000","0.800","11.600","0.990","992.000","","0.500","-99.000","-99.000","-99.000","12.200","","10.900",""
"C0G640","2020-02-17 09:00:00","17.000","21.000","4.800","11.900","0.610","1025.400","","0.000","-99.000","-99.000","-99.000","11.900","","11.000",""
"C0X200","2020-02-17 09:00:00","61.000","2.000","1.000","10.900","0.970","1016.900","","3.500","-99.000","-99.000","-99.000","12.700","","10.100",""
"C0U900","2020-02-17 09:00:00","63.000","0.000","0.100","12.400","0.600","1023.000","","0.000","-99.000","-99.000","-99.000","12.400","","10.900",""
"C0Z230","2020-02-17 09:00:00","31.000","3.000","11.600","13.100","0.550","1023.900","","0.000","-99.000","-99.000","-99.000","13.200","","12.500",""
"C0F9O0","2020-02-17 09:00:00","175.000","50.000","0.900","12.200","0.670","1003.300","","0.000","-99.000","-99.000","-99.000","12.200","","10.000",""
"C0C540","2020-02-17 09:00:00","46.000","44.000","3.400","11.200","0.610","1023.600","","0.000","9.800","76.000","","11.200","","10.100",""
"C0G770","2020-02-17 09:00:00","15.000","27.000","2.800","12.800","0.580","1022.900","","0.000","9.500","56.000","","12.800","","11.700",""
"C0V670","2020-02-17 09:00:00","20.000","354.000","2.200","11.600","0.900","1022.100","","0.000","-99.000","-99.000","-99.000","14.400","","11.100",""
"C0A870","2020-02-17 09:00:00","685.000","20.000","8.300","6.900","0.940","945.200","","0.000","13.700","29.000","","7.200","","6.200",""
"C0R220","2020-02-17 09:00:00","23.000","268.000","1.600","12.600","1.000","1021.800","","0.000","-99.000","-99.000","-99.000","16.300","","12.600",""
"C0Z220","2020-02-17 09:00:00","589.000","76.000","0.300","8.900","1.000","958.500","","0.500","-99.000","-99.000","-99.000","8.900","","7.700",""
"C0D560","2020-02-17 09:00:00","147.000","38.000","2.000","10.700","0.630","1010.400","","0.500","8.500","36.000","","10.700","","8.800",""
"C0I380","2020-02-17 09:00:00","258.000","302.000","0.500","10.900","0.920","992.800","","2.000","-99.000","-99.000","-99.000","11.300","","9.500",""
"C0Z020","2020-02-17 09:00:00","211.000","37.000","5.100","12.100","0.990","1001.200","","0.000","-99.000","-99.000","-99.000","12.600","","11.400",""
"C0Z190","2020-02-17 09:00:00","62.000","336.000","0.300","13.200","1.000","1019.000","","0.500","-99.000","-99.000","-99.000","13.900","","12.300",""
"C0C710","2020-02-17 09:00:00","143.000","64.000","0.900","10.400","0.690","1012.500","","0.000","-99.000","-99.000","-99.000","10.400","","8.300",""
"C0D360","2020-02-17 09:00:00","523.000","0.000","0.000","-99.000","-99.000","963.700","","2.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0C680","2020-02-17 09:00:00","228.000","23.000","3.800","9.100","0.660","999.800","","0.000","10.500","32.000","","9.100","","8.200",""
"C0X140","2020-02-17 09:00:00","17.000","25.000","1.500","12.900","0.640","1021.900","","0.000","-99.000","-99.000","-99.000","13.500","","11.900",""
"C0V710","2020-02-17 09:00:00","34.000","7.000","2.300","12.500","0.850","1020.100","","1.000","-99.000","-99.000","-99.000","15.900","","12.000",""
"C0G840","2020-02-17 09:00:00","32.000","20.000","2.200","12.700","0.670","1020.500","","0.000","-99.000","-99.000","-99.000","12.700","","10.600",""
"C0S890","2020-02-17 09:00:00","238.000","11.000","2.400","13.500","0.860","1001.700","","0.000","-99.000","-99.000","-99.000","14.000","","12.400",""
"C0T820","2020-02-17 09:00:00","550.000","155.000","0.700","9.700","0.880","965.500","","1.500","-99.000","-99.000","-99.000","10.600","","9.200",""
"C0F9I0","2020-02-17 09:00:00","194.000","21.000","3.200","10.200","0.680","1001.100","","0.000","-99.000","-99.000","-99.000","10.200","","9.000",""
"C0C650","2020-02-17 09:00:00","208.000","29.000","3.200","9.100","0.700","1003.300","","0.000","8.500","42.000","","9.300","","8.000",""
"C0R600","2020-02-17 09:00:00","766.000","265.000","0.900","12.900","0.990","935.000","","5.000","-99.000","-99.000","-99.000","15.300","","12.600",""
"C0Z320","2020-02-17 09:00:00","646.000","83.000","0.400","9.200","1.000","951.100","","3.500","-99.000","-99.000","-99.000","9.800","","8.800",""
"C0V210","2020-02-17 09:00:00","734.000","167.000","1.400","14.200","0.940","940.100","","4.000","-99.000","-99.000","-99.000","17.500","","14.100",""
"C0K240","2020-02-17 09:00:00","1132.000","142.000","3.000","11.600","0.990","897.800","","1.000","-99.000","-99.000","-99.000","12.900","","9.300",""
"C0M520","2020-02-17 09:00:00","15.000","28.000","3.500","12.000","0.630","1022.400","","0.000","10.100","52.000","","12.100","","11.100",""
"C0A530","2020-02-17 09:00:00","300.000","0.000","0.200","8.000","0.990","992.800","","0.500","-99.000","-99.000","-99.000","8.300","","7.200",""
"C0E820","2020-02-17 09:00:00","220.000","36.000","3.900","9.100","0.710","1000.500","","0.000","10.600","17.000","","9.100","","7.800",""
"C0K450","2020-02-17 09:00:00","35.000","7.000","4.200","12.000","0.610","1019.800","","0.000","-99.000","-99.000","-99.000","12.000","","10.900",""
"C0G760","2020-02-17 09:00:00","53.000","354.000","1.900","12.900","0.700","1021.000","","0.000","-99.000","-99.000","-99.000","12.900","","10.900",""
"CM0120","2020-02-17 09:00:00","4.000","42.000","9.100","12.700","0.640","1024.600","","0.000","15.200","41.000","","13.400","","12.500",""
"C0Z290","2020-02-17 09:00:00","946.000","0.000","0.000","7.700","1.000","918.300","","3.000","-99.000","-99.000","-99.000","8.700","","7.400",""
"C0V680","2020-02-17 09:00:00","40.000","359.000","1.900","11.000","0.930","1019.800","","1.000","-99.000","-99.000","-99.000","14.300","","10.500",""
"C0F9U0","2020-02-17 09:00:00","74.000","45.000","2.600","12.700","0.600","1015.500","","0.000","9.400","43.000","","12.700","","11.400",""
"C0AI10","2020-02-17 09:00:00","76.000","170.000","0.400","10.200","0.880","1019.000","","0.000","-99.000","-99.000","-99.000","10.200","","9.200",""
"C0V530","2020-02-17 09:00:00","34.000","35.000","0.600","11.600","1.000","1020.300","","3.500","-99.000","-99.000","-99.000","13.100","","10.200",""
"C0F9L0","2020-02-17 09:00:00","253.000","29.000","4.100","10.400","0.710","994.300","","0.000","-99.000","-99.000","-99.000","10.400","","9.200",""
